A0_ctrl,A0_inj,SNR_max,SNR_median,case,frac_SNR_gt3,mode
0.0034213737990615215,0.046376033171855624,13.554798714065242,1.0000822789219466,m2,0.027888446215139442,2
0.006579796597318792,0.05239789280367459,7.963451761567562,0.999987830018222,m3,0.00796812749003984,3
0.008774690139664655,0.04777868740362784,5.445056935703238,0.9999943710381658,m4,0.00796812749003984,4
