case,mode,time,A_inj,A_ctrl,SNR
m2,2,42.6,0.001647292980624249,0.002131680976066638,0.7727671256248774
m2,2,42.8025,0.0016421176325156365,0.0021245473062690215,0.7729258970464661
m2,2,43.005,0.0016363406541588914,0.002002505091256552,0.8171468134106484
m2,2,43.2,0.0016361825691920454,0.0019959486238334016,0.8197518461420151
m2,2,43.4025,0.0016305860362925183,0.0019892187442745205,0.8197117793031868
m2,2,43.605,0.0016250564710780842,0.001975158701607969,0.8227472910177456
m2,2,43.8,0.0016107074071938648,0.0019688289519535595,0.8181042876252147
m2,2,44.0025,0.0015253396674191632,0.0018934417203921297,0.8055910308679937
m2,2,44.205,0.0015200908445178226,0.0018868699010236188,0.8056150790752346
m2,2,44.4,0.0015150972870822703,0.0018806143436045615,0.8056395465847043
m2,2,44.6025,0.001509973826132716,0.0018457021070616344,0.8181026723410967
m2,2,44.805,0.0015049131648538273,0.0018496271317341338,0.8136305631734992
m2,2,45.0,0.0014992141407805587,0.0018391841426091656,0.8151517327969633
m2,2,45.2025,0.00149428861999909,0.0018419385056582258,0.8112586904550858
m2,2,45.405,0.001481909050174659,0.0018359303489822434,0.8071706265960265
m2,2,45.6,0.0014730938745350138,0.0018302113495770919,0.8048763739091677
m2,2,45.8025,0.0014772177443027011,0.0016524960266956394,0.8939311928371605
m2,2,46.005,0.0014809176795769093,0.001636555470757446,0.9048991653741483
m2,2,46.2,0.0014764616284301299,0.0016311584291804266,0.9051613883833319
m2,2,46.4025,0.0014718902563102408,0.0016256197889938076,0.9054332792179411
m2,2,46.605,0.0014673753973126916,0.0016202339478573993,0.9056564943927707
m2,2,46.8,0.001463080413088589,0.0016149997536440903,0.9059322825203472
m2,2,47.0025,0.0014432023491649942,0.0016177163316090524,0.8921232486597457
m2,2,47.205,0.001438888590897083,0.001615583980153867,0.8906306379443328
m2,2,47.4,0.0014445464964851122,0.0016104865949242424,0.8969627571181764
m2,2,47.6025,0.0014403683399456832,0.0016052556474426864,0.897282836064347
m2,2,47.805,0.0014362423550285132,0.0015912971039664535,0.9025607797868468
m2,2,48.0,0.0014356135674851466,0.001675048184987784,0.857058071732794
m2,2,48.2025,0.0014316482767229883,0.0016698934170506215,0.8573291337668583
m2,2,48.405,0.0014277324355095051,0.0016464642195754226,0.8671505997729351
m2,2,48.6,0.0014284835271672677,0.0016416825656613441,0.8701338230949719
m2,2,48.8025,0.001424659455308461,0.0016367759475161608,0.870405908316535
m2,2,49.005,0.0014208833154588038,0.0016562607378969576,0.8578862512088374
m2,2,49.2,0.0014172917600512205,0.0016516746047834261,0.8580938133616586
m2,2,49.4025,0.0030731131362047317,0.0016469685356761063,1.8659209751952976
m2,2,49.605,0.0030103211997616324,0.0016423195568602287,1.8329692216030944
m2,2,49.8,0.0030142325464196326,0.001637895977313186,1.8403076802009106
m2,2,50.0,0.0030281721823363686,0.0016273070315157073,1.8608487050632767
m3,3,0.0,0.054626410016922575,8.100804123849237e-06,6743.331795432413
m3,3,0.2025,0.039710253368660714,0.02376897666301503,1.6706757691613459
m3,3,0.405,0.02667664343884649,0.032993700895805445,0.8085374697155585
m3,3,0.6,0.019586969393046164,0.00887241963581671,2.2076243231301103
m3,3,0.8025,0.018789681424066042,0.01355875231600057,1.3857972316444263
m3,3,1.005,0.017663775354685562,0.01720912094635684,1.0264193859608484
m3,3,1.2,0.0071248972780485935,0.01175956454316442,0.6058810470316388
m3,3,1.4025,0.006220924349041212,0.009384742711762732,0.6628763877824775
m3,3,1.605,0.014029033186135477,0.005517645837128017,2.5425758738871345
m3,3,1.8,0.0034038226653484087,0.017548346058758164,0.19396828931633717
m3,3,2.0025,0.012356528926775934,0.0066071515563514574,1.8701748887381882
m3,3,2.205,0.014095840989556088,0.0023690119918298434,5.950092712982998
m3,3,2.4,0.005495058431336543,0.012785154266805829,0.42979993175392456
m3,3,2.6025,0.006823759444585403,0.0077223792396050135,0.8836343350750056
m3,3,2.805,0.009303284118172885,0.006470133780992986,1.4378812607403442
m3,3,3.0,0.005329867530840165,0.004948035579116117,1.0771683925102769
m3,3,3.2025,0.0034208494526281746,0.009478609519467144,0.3609020337426542
m3,3,3.405,0.006532209875733747,0.006674087192875129,0.978742064189266
m3,3,3.6,0.005620331759253384,0.006506211140153124,0.8638409726003926
m3,3,3.8025,0.002112583631408326,0.0036714461318526894,0.5754091318622375
m3,3,4.005,0.005586462441140406,0.005060830916338713,1.1038626924097998
m3,3,4.2,0.007467345429075091,0.007741247308587344,0.9646178621359358
m3,3,4.4025,0.0032400856704257195,0.004200932460117939,0.7712777344520212
m3,3,4.605,0.004654127522859694,0.0047699279166210935,0.9757228210183457
m3,3,4.8,0.006560730433138034,0.006019481787350573,1.0899161530689983
m3,3,5.0025,0.0025255420443118155,0.005577422047766048,0.45281530117007784
m3,3,5.205,0.0052846258822245645,0.006307481753116852,0.8378345097254001
m3,3,5.4,0.0058443471782176236,0.006112427613482465,0.9561417406934155
m3,3,5.6025,0.0037998758971112385,0.0050853930695299535,0.747213803369277
m3,3,5.805,0.005197565285173255,0.0052456890984106195,0.9908260264124412
m3,3,6.0,0.005407944823793102,0.004939578080763766,1.094819179972739
m3,3,6.2025,0.0037975042105533553,0.005115944693950246,0.7422879717687361
m3,3,6.405,0.005393225341044676,0.005686539208880059,0.9484196174401917
m3,3,6.6,0.005145778390075058,0.005224566948808152,0.9849196001304822
m3,3,6.8025,0.003982059020844744,0.005090263498614187,0.7822893690923566
m3,3,7.005,0.005136730431861071,0.005831373378840395,0.8808783279939009
m3,3,7.2,0.004987475041600352,0.004676863498174374,1.066414498423404
m3,3,7.4025,0.00439856403953623,0.004672858007111574,0.9413005986576313
m3,3,7.605,0.004928381569247826,0.005178488972141908,0.9517026290411055
m3,3,7.8,0.00510517004134771,0.005428768342513252,0.9403919488272487
m3,3,8.0025,0.004871783960114836,0.004835575814615844,1.0074878663652733
m3,3,8.205,0.005205650430257597,0.005406415530280353,0.9628653959544347
m3,3,8.4,0.0053334782411669605,0.005274580407573443,1.0111663542959644
m3,3,8.6025,0.0051138709359385024,0.004825900560487586,1.0596718419373774
m3,3,8.805,0.005494591287100915,0.005083531797508032,1.0808610049010388
m3,3,9.0,0.005568674638955461,0.00529263010316934,1.0521564005806525
m3,3,9.2025,0.005248939838330501,0.0049971210566985185,1.0503927719130248
m3,3,9.405,0.005698767978182737,0.005278804061329256,1.0795566404765797
m3,3,9.6,0.00559212181438858,0.005346285160397202,1.045982705115025
m3,3,9.8025,0.005487419699580391,0.005194629873783098,1.0563639437094414
m3,3,10.005,0.00550263929140891,0.005028353704938204,1.0943222403000257
m3,3,10.2,0.005654173888158889,0.005248078995777141,1.0773797217436154
m3,3,10.4025,0.005553366152585708,0.005194960634416948,1.0689909978902055
m3,3,10.605,0.005693865325978052,0.0053093540628733026,1.0724214769916212
m3,3,10.8,0.0056770073722089715,0.0053047483021968645,1.0701746904481675
m3,3,11.0025,0.005683547676419356,0.00548253276102663,1.0366646081573228
m3,3,11.205,0.005620600607084001,0.005412373278068221,1.0384724626920228
m3,3,11.4,0.005682752109659643,0.005376402441210921,1.056980419862268
m3,3,11.6025,0.005636645019072364,0.005191227399050667,1.0858019858854866
m3,3,11.805,0.005542402958734772,0.005116992375153599,1.083136841408407
m3,3,12.0,0.005580042829857881,0.005179191220815871,1.0773965648209574
m3,3,12.2025,0.005644692550783791,0.005194956474459241,1.0865716736099054
m3,3,12.405,0.005564290114491817,0.005114877226597851,1.0878638661270257
m3,3,12.6,0.005569942500138558,0.005112904439398756,1.0893891263091056
m3,3,12.8025,0.0056443482913837535,0.005172384566966114,1.0912468356339697
m3,3,13.005,0.005729017954880476,0.0050823266389865285,1.1272431627934298
m3,3,13.2,0.005756675978421018,0.00508879795917387,1.1312447506474739
m3,3,13.4025,0.005823978496927183,0.005252563359764437,1.1087878618542495
m3,3,13.605,0.005795521135244287,0.005275203547794542,1.0986345991648567
m3,3,13.8,0.005792820792187372,0.005283524780722904,1.096393228498265
m3,3,14.0025,0.0058444271990896295,0.005515658825983488,1.0596063649835192
m3,3,14.205,0.005779011485699575,0.005616838106497816,1.0288727173770862
m3,3,14.4,0.005817371037633816,0.005674543515901656,1.025169869846256
m3,3,14.6025,0.006054279810117502,0.00576845868917943,1.0495489586281028
m3,3,14.805,0.0060769756046020985,0.005899578723784271,1.0300694149740977
m3,3,15.0,0.0060737033847428025,0.0059079195960445715,1.0280612804563598
m3,3,15.2025,0.006111102716587249,0.005956279603246249,1.0259932581500404
m3,3,15.405,0.006448331105999024,0.005935879330469709,1.0863312319876226
m3,3,15.6,0.006398602663205722,0.005979636878886498,1.0700654225005786
m3,3,15.8025,0.0064341110556854,0.00596757162885442,1.0781791079934704
m3,3,16.005,0.006439000469609408,0.005977603226253073,1.077187666342577
m3,3,16.2,0.006434422673656341,0.005985827021174078,1.074942969600594
m3,3,16.4025,0.006426173818033676,0.006062665777150938,1.0599584496728702
m3,3,16.605,0.006440223648281105,0.0060489029140478575,1.0646928442717194
m3,3,16.8,0.006441752713241625,0.006105313120770896,1.0551060340093168
m3,3,17.0025,0.0067331822483260315,0.006089719241807466,1.105663821428914
m3,3,17.205,0.006690860874162954,0.00607139575786712,1.102030099996883
m3,3,17.4,0.006709212941403865,0.00607056790058227,1.1052035083505676
m3,3,17.6025,0.0067174423756809175,0.005991366901984341,1.1211869487505597
m3,3,17.805,0.006728750631775231,0.006010757405356621,1.1194513732626696
m3,3,18.0,0.006752584032743179,0.0060154293176717145,1.122543990818062
m3,3,18.2025,0.006755843351539292,0.006004688258377507,1.1250947694268394
m3,3,18.405,0.0067543070434224195,0.0060233390248318,1.1213559481837454
m3,3,18.6,0.0067678554074517795,0.00619137108477982,1.093110930483415
m3,3,18.8025,0.0068196706903212514,0.00649973979331113,1.049222108451074
m3,3,19.005,0.0068322885118189,0.006525721933299114,1.0469781859621468
m3,3,19.2,0.006850228025962767,0.0065829832666069385,1.0405962993573845
m3,3,19.4025,0.006853840587784637,0.006586770560339954,1.0405464293917805
m3,3,19.605,0.006829871858971248,0.006545619966609731,1.0434262749459229
m3,3,19.8,0.006844218820940214,0.006571840737723132,1.0414462392026027
m3,3,20.0025,0.006852262703840046,0.006579796597318792,1.0414095029369572
m3,3,20.205,0.006867696882679144,0.006593694192852652,1.0415552620143502
m3,3,20.4,0.00688615505511952,0.006595201581231417,1.0441159334259162
m3,3,20.6025,0.006900681446850401,0.006662313819957754,1.035778504785918
m3,3,20.805,0.006902823581261112,0.0066102242383159395,1.0442646621954412
m3,3,21.0,0.006908389294153901,0.006896307563968378,1.0017519129002668
m3,3,21.2025,0.006925548084014289,0.006919226245183238,1.0009136626852535
m3,3,21.405,0.0069588504333414,0.0069405980361888185,1.0026298017919222
m3,3,21.6,0.006976056552579782,0.006957576039383314,1.0026561712142072
m3,3,21.8025,0.006982221045926838,0.006981008893267713,1.0001736357420048
m3,3,22.005,0.006987686257329979,0.006997121391417363,0.998651569186872
m3,3,22.2,0.006995405809292833,0.0069536216910676815,1.0060089720265952
m3,3,22.4025,0.007009771211150542,0.0070080558421547565,1.0002447710227231
m3,3,22.605,0.007021947600405733,0.007009172153998493,1.0018226755066861
m3,3,22.8,0.007052819439411855,0.007011006556620741,1.0059638915544342
m3,3,23.0025,0.007065255825497932,0.007025111742298086,1.005714369347058
m3,3,23.205,0.007084965670899663,0.007034678227088304,1.0071485066108237
m3,3,23.4,0.0070902625972422435,0.007093439797908975,0.9995520930948525
m3,3,23.6025,0.007110035918694596,0.00710763243651878,1.0003381551026003
m3,3,23.805,0.0071005318218881315,0.007089741479188503,1.0015219656078156
m3,3,24.0,0.007112118956430145,0.007095793356459043,1.0023007434336064
m3,3,24.2025,0.0071310025897587835,0.007120894136682755,1.0014195482873358
m3,3,24.405,0.006669033577994191,0.007133275223315303,0.934918865347614
m3,3,24.6,0.006941551681913501,0.007144613096149234,0.9715783889899962
m3,3,24.8025,0.006933764042163252,0.00715856374617011,0.9685970940571526
m3,3,25.005,0.006942753884210203,0.0071408092364689,0.9722642986669905
m3,3,25.2,0.006957729350641366,0.007159020528335795,0.9718828606654071
m3,3,25.4025,0.006940398871307367,0.007171059182866836,0.9678345547460319
m3,3,25.605,0.006952937048241942,0.0072151476825536975,0.9636583136134852
m3,3,25.8,0.006961283109038723,0.007247208495576121,0.9605468247930311
m3,3,26.0025,0.006962863340385745,0.007233070371292798,0.9626428311855678
m3,3,26.205,0.006979019950554113,0.007239055561805014,0.9640787932858381
m3,3,26.4,0.007009403567429929,0.007258100428205444,0.9657352687200272
m3,3,26.6025,0.00701427717317669,0.007279629327593247,0.9635486722640195
m3,3,26.805,0.007058914695155522,0.007305106799424979,0.9662986303925309
m3,3,27.0,0.0070670589401424485,0.007316667228840814,0.9658849745531052
